"obj_type","vpid","snomed_id","bnf_code","dmd_name","bnf_name","form_route","short_name"
"amp",15518311000001104,15513111000001104,"1001030U0BEAFBE","Metoject 7.5mg/0.15ml solution for injection pre-filled syringes (medac UK)","Metoject 7.5mg/0.15ml inj pre-filled syringes","solutioninjection.intravenous","Metoject"
"amp",15517911000001104,15513411000001100,"1001030U0BEAGBF","Metoject 10mg/0.2ml solution for injection pre-filled syringes (medac UK)","Metoject 10mg/0.2ml inj pre-filled syringes","solutioninjection.subcutaneous","Metoject"
"amp",15517911000001104,15513411000001100,"1001030U0BEAGBF","Metoject 10mg/0.2ml solution for injection pre-filled syringes (medac UK)","Metoject 10mg/0.2ml inj pre-filled syringes","solutioninjection.intramuscular","Metoject"
"amp",15517911000001104,15513411000001100,"1001030U0BEAGBF","Metoject 10mg/0.2ml solution for injection pre-filled syringes (medac UK)","Metoject 10mg/0.2ml inj pre-filled syringes","solutioninjection.intravenous","Metoject"
"amp",15518011000001102,15513711000001106,"1001030U0BEAHBG","Metoject 15mg/0.3ml solution for injection pre-filled syringes (medac UK)","Metoject 15mg/0.3ml inj pre-filled syringes","solutioninjection.subcutaneous","Metoject"
"amp",15518011000001102,15513711000001106,"1001030U0BEAHBG","Metoject 15mg/0.3ml solution for injection pre-filled syringes (medac UK)","Metoject 15mg/0.3ml inj pre-filled syringes","solutioninjection.intramuscular","Metoject"
"amp",15518011000001102,15513711000001106,"1001030U0BEAHBG","Metoject 15mg/0.3ml solution for injection pre-filled syringes (medac UK)","Metoject 15mg/0.3ml inj pre-filled syringes","solutioninjection.intravenous","Metoject"
"amp",15518111000001100,15514311000001108,"1001030U0BEAIBH","Metoject 20mg/0.4ml solution for injection pre-filled syringes (medac UK)","Metoject 20mg/0.4ml inj pre-filled syringes","solutioninjection.subcutaneous","Metoject"
"amp",15518111000001100,15514311000001108,"1001030U0BEAIBH","Metoject 20mg/0.4ml solution for injection pre-filled syringes (medac UK)","Metoject 20mg/0.4ml inj pre-filled syringes","solutioninjection.intramuscular","Metoject"
"amp",15518111000001100,15514311000001108,"1001030U0BEAIBH","Metoject 20mg/0.4ml solution for injection pre-filled syringes (medac UK)","Metoject 20mg/0.4ml inj pre-filled syringes","solutioninjection.intravenous","Metoject"
"amp",15518211000001108,15514011000001106,"1001030U0BEAJBI","Metoject 25mg/0.5ml solution for injection pre-filled syringes (medac UK)","Metoject 25mg/0.5ml inj pre-filled syringes","solutioninjection.subcutaneous","Metoject"
"amp",15518211000001108,15514011000001106,"1001030U0BEAJBI","Metoject 25mg/0.5ml solution for injection pre-filled syringes (medac UK)","Metoject 25mg/0.5ml inj pre-filled syringes","solutioninjection.intramuscular","Metoject"
"amp",15518211000001108,15514011000001106,"1001030U0BEAJBI","Metoject 25mg/0.5ml solution for injection pre-filled syringes (medac UK)","Metoject 25mg/0.5ml inj pre-filled syringes","solutioninjection.intravenous","Metoject"
"amp",18245711000001104,18208411000001104,"1001030U0BEAKBJ","Metoject 30mg/0.6ml solution for injection pre-filled syringes (medac UK)","Metoject 30mg/0.6ml inj pre-filled syringes","solutioninjection.subcutaneous","Metoject"
"amp",18245711000001104,18208411000001104,"1001030U0BEAKBJ","Metoject 30mg/0.6ml solution for injection pre-filled syringes (medac UK)","Metoject 30mg/0.6ml inj pre-filled syringes","solutioninjection.intramuscular","Metoject"
"amp",18245711000001104,18208411000001104,"1001030U0BEAKBJ","Metoject 30mg/0.6ml solution for injection pre-filled syringes (medac UK)","Metoject 30mg/0.6ml inj pre-filled syringes","solutioninjection.intravenous","Metoject"
"amp",19231311000001104,19224611000001108,"1001030U0BEALBK","Metoject 12.5mg/0.25ml solution for injection pre-filled syringes (medac UK)","Metoject 12.5mg/0.25ml inj pre-filled syringes","solutioninjection.subcutaneous","Metoject"
"amp",19231311000001104,19224611000001108,"1001030U0BEALBK","Metoject 12.5mg/0.25ml solution for injection pre-filled syringes (medac UK)","Metoject 12.5mg/0.25ml inj pre-filled syringes","solutioninjection.intramuscular","Metoject"
"amp",19231311000001104,19224611000001108,"1001030U0BEALBK","Metoject 12.5mg/0.25ml solution for injection pre-filled syringes (medac UK)","Metoject 12.5mg/0.25ml inj pre-filled syringes","solutioninjection.intravenous","Metoject"
"amp",19231411000001104,19225111000001100,"1001030U0BEAMBL","Metoject 17.5mg/0.35ml solution for injection pre-filled syringes (medac UK)","Metoject 17.5mg/0.35ml inj pre-filled syringes","solutioninjection.subcutaneous","Metoject"
"amp",19231411000001104,19225111000001100,"1001030U0BEAMBL","Metoject 17.5mg/0.35ml solution for injection pre-filled syringes (medac UK)","Metoject 17.5mg/0.35ml inj pre-filled syringes","solutioninjection.intramuscular","Metoject"
"amp",19231411000001104,19225111000001100,"1001030U0BEAMBL","Metoject 17.5mg/0.35ml solution for injection pre-filled syringes (medac UK)","Metoject 17.5mg/0.35ml inj pre-filled syringes","solutioninfusion.intravenous","Metoject"
"amp",19231511000001104,19225411000001104,"1001030U0BEANBM","Metoject 22.5mg/0.45ml solution for injection pre-filled syringes (medac UK)","Metoject 22.5mg/0.45ml inj pre-filled syringes","solutioninjection.subcutaneous","Metoject"
"amp",19231511000001104,19225411000001104,"1001030U0BEANBM","Metoject 22.5mg/0.45ml solution for injection pre-filled syringes (medac UK)","Metoject 22.5mg/0.45ml inj pre-filled syringes","solutioninjection.intramuscular","Metoject"
"amp",19231511000001104,19225411000001104,"1001030U0BEANBM","Metoject 22.5mg/0.45ml solution for injection pre-filled syringes (medac UK)","Metoject 22.5mg/0.45ml inj pre-filled syringes","solutioninjection.intravenous","Metoject"
"amp",19231611000001108,19225811000001108,"1001030U0BEAPBN","Metoject 27.5mg/0.55ml solution for injection pre-filled syringes (medac UK)","Metoject 27.5mg/0.55ml inj pre-filled syringes","solutioninjection.subcutaneous","Metoject"
"amp",19231611000001108,19225811000001108,"1001030U0BEAPBN","Metoject 27.5mg/0.55ml solution for injection pre-filled syringes (medac UK)","Metoject 27.5mg/0.55ml inj pre-filled syringes","solutioninjection.intramuscular","Metoject"
"amp",19231611000001108,19225811000001108,"1001030U0BEAPBN","Metoject 27.5mg/0.55ml solution for injection pre-filled syringes (medac UK)","Metoject 27.5mg/0.55ml inj pre-filled syringes","solutioninjection.intravenous","Metoject"
"amp",24594611000001104,24591111000001100,"1001030U0BEAQBV","Metoject PEN 17.5mg/0.35ml solution for injection pre-filled pens (medac UK)","Metoject PEN 17.5mg/0.35ml inj pre-filled pens","solutioninjection.subcutaneous","Metoject"
"amp",24594711000001100,24590811000001104,"1001030U0BEARBW","Metoject PEN 20mg/0.4ml solution for injection pre-filled pens (medac UK)","Metoject PEN 20mg/0.4ml inj pre-filled pens","solutioninjection.subcutaneous","Metoject"
"amp",24594811000001108,24590411000001100,"1001030U0BEASBX","Metoject PEN 22.5mg/0.45ml solution for injection pre-filled pens (medac UK)","Metoject PEN 22.5mg/0.45ml inj pre-filled pens","solutioninjection.subcutaneous","Metoject"
"amp",24595211000001108,24588411000001104,"1001030U0BEATBY","Metoject PEN 7.5mg/0.15ml solution for injection pre-filled pens (medac UK)","Metoject PEN 7.5mg/0.15ml inj pre-filled pens","solutioninjection.subcutaneous","Metoject"
"amp",24595011000001104,24589011000001100,"1001030U0BEAUBZ","Metoject PEN 27.5mg/0.55ml solution for injection pre-filled pens (medac UK)","Metoject PEN 27.5mg/0.55ml inj pre-filled pens","solutioninjection.subcutaneous","Metoject"
"amp",24595111000001104,24588711000001108,"1001030U0BEAVCA","Metoject PEN 30mg/0.6ml solution for injection pre-filled pens (medac UK)","Metoject PEN 30mg/0.6ml inj pre-filled pens","solutioninjection.subcutaneous","Metoject"
"amp",24594911000001104,24589311000001104,"1001030U0BEAWCB","Metoject PEN 25mg/0.5ml solution for injection pre-filled pens (medac UK)","Metoject PEN 25mg/0.5ml inj pre-filled pens","solutioninjection.subcutaneous","Metoject"
"amp",24594511000001104,24589611000001108,"1001030U0BEAXCC","Metoject PEN 15mg/0.3ml solution for injection pre-filled pens (medac UK)","Metoject PEN 15mg/0.3ml inj pre-filled pens","solutioninjection.subcutaneous","Metoject"
"amp",24594411000001108,24589911000001104,"1001030U0BEAYCD","Metoject PEN 12.5mg/0.25ml solution for injection pre-filled pens (medac UK)","Metoject PEN 12.5mg/0.25ml inj pre-filled pens","solutioninjection.subcutaneous","Metoject"
"amp",24594311000001100,24590211000001100,"1001030U0BEAZCE","Metoject PEN 10mg/0.2ml solution for injection pre-filled pens (medac UK)","Metoject PEN 10mg/0.2ml inj pre-filled pens","solutioninfusion.subcutaneous","Metoject"
"amp",10676011000001108,19953911000001104,"1001030U0BFAAAZ","Ebetrex 7.5mg/0.75ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 7.5mg/0.75ml inj pre-filled syringes","solutioninjection.subcutaneous","Ebetrex"
"amp",10676011000001108,19953911000001104,"1001030U0BFAAAZ","Ebetrex 7.5mg/0.75ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 7.5mg/0.75ml inj pre-filled syringes","solutioninjection.intramuscular","Ebetrex"
"amp",10676011000001108,19953911000001104,"1001030U0BFAAAZ","Ebetrex 7.5mg/0.75ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 7.5mg/0.75ml inj pre-filled syringes","solutioninjection.intravenous","Ebetrex"
"amp",10675611000001108,19954111000001104,"1001030U0BFABBB","Ebetrex 10mg/1ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 10mg/1ml solution for injection pre-filled syringes","solutioninjection.subcutaneous","Ebetrex"
"amp",10675611000001108,19954111000001104,"1001030U0BFABBB","Ebetrex 10mg/1ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 10mg/1ml solution for injection pre-filled syringes","solutioninjection.intramuscular","Ebetrex"
"amp",10675611000001108,19954111000001104,"1001030U0BFABBB","Ebetrex 10mg/1ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 10mg/1ml solution for injection pre-filled syringes","solutioninjection.intravenous","Ebetrex"
"amp",10675711000001104,19954411000001108,"1001030U0BFACBC","Ebetrex 15mg/1.5ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 15mg/1.5ml inj pre-filled syringes","solutioninjection.subcutaneous","Ebetrex"
"amp",10675711000001104,19954411000001108,"1001030U0BFACBC","Ebetrex 15mg/1.5ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 15mg/1.5ml inj pre-filled syringes","solutioninjection.intramuscular","Ebetrex"
"amp",10675711000001104,19954411000001108,"1001030U0BFACBC","Ebetrex 15mg/1.5ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 15mg/1.5ml inj pre-filled syringes","solutioninjection.intravenous","Ebetrex"
"amp",19976111000001108,19955711000001104,"1001030U0BFADBP","Ebetrex 25mg/1.25ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 25mg/1.25ml inj pre-filled syringes","solutioninjection.subcutaneous","Ebetrex"
"amp",19976111000001108,19955711000001104,"1001030U0BFADBP","Ebetrex 25mg/1.25ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 25mg/1.25ml inj pre-filled syringes","solutioninjection.intramuscular","Ebetrex"
"amp",19976111000001108,19955711000001104,"1001030U0BFADBP","Ebetrex 25mg/1.25ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 25mg/1.25ml inj pre-filled syringes","solutioninjection.intravenous","Ebetrex"
"amp",19976211000001100,19972411000001104,"1001030U0BFAFBR","Ebetrex 30mg/1.5ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 30mg/1.5ml inj pre-filled syringes","solutioninjection.subcutaneous","Ebetrex"
"amp",19976211000001100,19972411000001104,"1001030U0BFAFBR","Ebetrex 30mg/1.5ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 30mg/1.5ml inj pre-filled syringes","solutioninjection.intramuscular","Ebetrex"
"amp",19976211000001100,19972411000001104,"1001030U0BFAFBR","Ebetrex 30mg/1.5ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 30mg/1.5ml inj pre-filled syringes","solutioninjection.intravenous","Ebetrex"
"amp",19976011000001104,19956011000001108,"1001030U0BFAGBS","Ebetrex 20mg/1ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 20mg/1ml solution for injection pre-filled syringes","solutioninjection.subcutaneous","Ebetrex"
"amp",19976011000001104,19956011000001108,"1001030U0BFAGBS","Ebetrex 20mg/1ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 20mg/1ml solution for injection pre-filled syringes","solutioninjection.intramuscular","Ebetrex"
"amp",19976011000001104,19956011000001108,"1001030U0BFAGBS","Ebetrex 20mg/1ml solution for injection pre-filled syringes (Sandoz Ltd)","Ebetrex 20mg/1ml solution for injection pre-filled syringes","solutioninjection.intravenous","Ebetrex"
"amp",24595211000001108,34776411000001104,"1001030U0BGAABY","Methofill 7.5mg/0.15ml solution for injection pre-filled injector (Accord Healthcare Ltd)","Methofill 7.5mg/0.15ml inj pre-filled injector","solutioninjection.subcutaneous","Methofill"
"amp",24594311000001100,34776911000001104,"1001030U0BGABCE","Methofill 10mg/0.2ml solution for injection pre-filled injector (Accord Healthcare Ltd)","Methofill10mg/0.2ml inj pre-filled injector","solutioninfusion.subcutaneous","Methofill"
"amp",24594411000001108,34777311000001100,"1001030U0BGACCD","Methofill 12.5mg/0.25ml solution for injection pre-filled injector (Accord Healthcare Ltd)","Methofill 12.5mg/0.25ml inj pre-filled injector","solutioninjection.subcutaneous","Methofill"
"amp",24594511000001104,34777111000001104,"1001030U0BGADCC","Methofill 15mg/0.3ml solution for injection pre-filled injector (Accord Healthcare Ltd)","Methofill 15mg/0.3ml inj pre-filled injector","solutioninjection.subcutaneous","Methofill"
"amp",24594611000001104,34777611000001104,"1001030U0BGAEBV","Methofill 17.5mg/0.35ml solution for injection pre-filled injector (Accord Healthcare Ltd)","Methofill 17.5mg/0.35ml inj pre-filled injector","solutioninjection.subcutaneous","Methofill"
"amp",24594711000001100,34777811000001108,"1001030U0BGAFBW","Methofill 20mg/0.4ml solution for injection pre-filled injector (Accord Healthcare Ltd)","Methofill 20mg/0.4ml inj pre-filled injector","solutioninjection.subcutaneous","Methofill"
"amp",24594811000001108,34778011000001104,"1001030U0BGAGBX","Methofill 22.5mg/0.45ml solution for injection pre-filled injector (Accord Healthcare Ltd)","Methofill 22.5mg/0.45ml inj pre-filled injector","solutioninjection.subcutaneous","Methofill"
"amp",24594911000001104,34778211000001108,"1001030U0BGAHCB","Methofill 25mg/0.5ml solution for injection pre-filled injector (Accord Healthcare Ltd)","Methofill 25mg/0.5ml inj pre-filled injector","solutioninjection.subcutaneous","Methofill"
"amp",24595011000001104,34778411000001104,"1001030U0BGAIBZ","Methofill 27.5mg/0.55ml solution for injection pre-filled injector (Accord Healthcare Ltd)","Methofill 27.5mg/0.55ml inj pre-filled injector","solutioninjection.subcutaneous","Methofill"
"amp",24595111000001104,34778611000001108,"1001030U0BGAJCA","Methofill 30mg/0.6ml solution for injection pre-filled injector (Accord Healthcare Ltd)","Methofill 30mg/0.6ml inj pre-filled injector","solutioninjection.subcutaneous","Methofill"
"amp",15518311000001104,37571111000001104,"1001030U0BGAKBE","Methofill 7.5mg/0.15ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 7.5mg/0.15ml inj pre-filled syringes","solutioninjection.subcutaneous","Methofill"
"amp",15518311000001104,37571111000001104,"1001030U0BGAKBE","Methofill 7.5mg/0.15ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 7.5mg/0.15ml inj pre-filled syringes","solutioninjection.intramuscular","Methofill"
"amp",15518311000001104,37571111000001104,"1001030U0BGAKBE","Methofill 7.5mg/0.15ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 7.5mg/0.15ml inj pre-filled syringes","solutioninjection.intravenous","Methofill"
"amp",15517911000001104,37571311000001104,"1001030U0BGALBF","Methofill 10mg/0.2ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 10mg/0.2ml inj pre-filled syringes","solutioninjection.subcutaneous","Methofill"
"amp",15517911000001104,37571311000001104,"1001030U0BGALBF","Methofill 10mg/0.2ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 10mg/0.2ml inj pre-filled syringes","solutioninjection.intramuscular","Methofill"
"amp",15517911000001104,37571311000001104,"1001030U0BGALBF","Methofill 10mg/0.2ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 10mg/0.2ml inj pre-filled syringes","solutioninjection.intravenous","Methofill"
"amp",15518011000001102,37571711000001104,"1001030U0BGAMBG","Methofill 15mg/0.3ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 15mg/0.3ml inj pre-filled syringes","solutioninjection.subcutaneous","Methofill"
"amp",15518011000001102,37571711000001104,"1001030U0BGAMBG","Methofill 15mg/0.3ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 15mg/0.3ml inj pre-filled syringes","solutioninjection.intramuscular","Methofill"
"amp",15518011000001102,37571711000001104,"1001030U0BGAMBG","Methofill 15mg/0.3ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 15mg/0.3ml inj pre-filled syringes","solutioninjection.intravenous","Methofill"
"amp",19231411000001104,37571911000001104,"1001030U0BGANBL","Methofill 17.5mg/0.35ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 17.5mg/0.35ml inj pre-filled syringes","solutioninjection.subcutaneous","Methofill"
"amp",19231411000001104,37571911000001104,"1001030U0BGANBL","Methofill 17.5mg/0.35ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 17.5mg/0.35ml inj pre-filled syringes","solutioninjection.intramuscular","Methofill"
"amp",19231411000001104,37571911000001104,"1001030U0BGANBL","Methofill 17.5mg/0.35ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 17.5mg/0.35ml inj pre-filled syringes","solutioninfusion.intravenous","Methofill"
"amp",15518111000001100,37572311000001104,"1001030U0BGAPBH","Methofill 20mg/0.4ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 20mg/0.4ml inj pre-filled syringes","solutioninjection.subcutaneous","Methofill"
"amp",15518111000001100,37572311000001104,"1001030U0BGAPBH","Methofill 20mg/0.4ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 20mg/0.4ml inj pre-filled syringes","solutioninjection.intramuscular","Methofill"
"amp",15518111000001100,37572311000001104,"1001030U0BGAPBH","Methofill 20mg/0.4ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 20mg/0.4ml inj pre-filled syringes","solutioninjection.intravenous","Methofill"
"amp",19231511000001104,37572511000001104,"1001030U0BGAQBM","Methofill 22.5mg/0.45ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 22.5mg/0.45ml inj pre-filled syringes","solutioninjection.subcutaneous","Methofill"
"amp",19231511000001104,37572511000001104,"1001030U0BGAQBM","Methofill 22.5mg/0.45ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 22.5mg/0.45ml inj pre-filled syringes","solutioninjection.intramuscular","Methofill"
"amp",19231511000001104,37572511000001104,"1001030U0BGAQBM","Methofill 22.5mg/0.45ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 22.5mg/0.45ml inj pre-filled syringes","solutioninjection.intravenous","Methofill"
"amp",15518211000001108,37572711000001104,"1001030U0BGARBI","Methofill 25mg/0.5ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 25mg/0.5ml inj pre-filled syringes","solutioninjection.subcutaneous","Methofill"
"amp",15518211000001108,37572711000001104,"1001030U0BGARBI","Methofill 25mg/0.5ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 25mg/0.5ml inj pre-filled syringes","solutioninjection.intramuscular","Methofill"
"amp",15518211000001108,37572711000001104,"1001030U0BGARBI","Methofill 25mg/0.5ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 25mg/0.5ml inj pre-filled syringes","solutioninjection.intravenous","Methofill"
"amp",19231611000001108,37572911000001112,"1001030U0BGASBN","Methofill 27.5mg/0.55ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 27.5mg/0.55ml inj pre-filled syringes","solutioninjection.subcutaneous","Methofill"
"amp",19231611000001108,37572911000001112,"1001030U0BGASBN","Methofill 27.5mg/0.55ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 27.5mg/0.55ml inj pre-filled syringes","solutioninjection.intramuscular","Methofill"
"amp",19231611000001108,37572911000001112,"1001030U0BGASBN","Methofill 27.5mg/0.55ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 27.5mg/0.55ml inj pre-filled syringes","solutioninjection.intravenous","Methofill"
"amp",18245711000001104,37573111000001104,"1001030U0BGATBJ","Methofill 30mg/0.6ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 30mg/0.6ml inj pre-filled syringes","solutioninjection.subcutaneous","Methofill"
"amp",18245711000001104,37573111000001104,"1001030U0BGATBJ","Methofill 30mg/0.6ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 30mg/0.6ml inj pre-filled syringes","solutioninjection.intramuscular","Methofill"
"amp",18245711000001104,37573111000001104,"1001030U0BGATBJ","Methofill 30mg/0.6ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 30mg/0.6ml inj pre-filled syringes","solutioninjection.intravenous","Methofill"
"amp",19231311000001104,37571511000001104,"1001030U0BGAUBK","Methofill 12.5mg/0.25ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 12.5mg/0.25ml inj pre-filled syringes","solutioninjection.subcutaneous","Methofill"
"amp",19231311000001104,37571511000001104,"1001030U0BGAUBK","Methofill 12.5mg/0.25ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 12.5mg/0.25ml inj pre-filled syringes","solutioninjection.intramuscular","Methofill"
"amp",19231311000001104,37571511000001104,"1001030U0BGAUBK","Methofill 12.5mg/0.25ml solution for injection pre-filled syringes (Accord Healthcare Ltd)","Methofill 12.5mg/0.25ml inj pre-filled syringes","solutioninjection.intravenous","Methofill"
"amp",30799911000001104,34871011000001104,"1001030U0BHAACF","Jylamvo 2mg/ml oral solution (Intrapharm Laboratories Ltd)","Jylamvo 2mg/ml oral solution","solution.oral","Jylamvo"
